reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,object_label,object_label_lan
11264543202af280c259b25f0f727838db6fc935,Q99606628,Q99606628$A38F17AE-23BB-4934-9E20-F275EAD8EB9C,normal,P1031,string,"{'value': 'SI 2016 No. 184', 'type': 'string'}",The Insolvency Proceedings (Fees) (Amendment) Order 2016,en,legal citation of this text,en,SI 2016 No. 184,en
935c54bed41fe68c1a6f913411a62e2a6b7c7911,Q99650831,Q99650831$B108A716-A06D-4F1C-8C90-D546C29F3F6D,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7604686, 'id': 'Q7604686'}, 'type': 'wikibase-entityid'}",The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014,en,instance of,en,UK Statutory Instrument,en
935c54bed41fe68c1a6f913411a62e2a6b7c7911,Q99650831,Q99650831$F94CE21C-DA79-4D00-9F81-AEDF65789252,normal,P1448,monolingualtext,"{'value': {'text': 'The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014', 'language': 'en'}, 'type': 'monolingualtext'}",The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014,en,official name,en,The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014,en
935c54bed41fe68c1a6f913411a62e2a6b7c7911,Q99650831,Q99650831$1D94756B-62EF-498A-A57A-27E4646BB30B,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145, 'id': 'Q145'}, 'type': 'wikibase-entityid'}",The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014,en,applies to jurisdiction,en,United Kingdom,en
935c54bed41fe68c1a6f913411a62e2a6b7c7911,Q99650831,Q99650831$D7AE9041-FB17-4121-8532-DE88F003ED89,normal,P577,time,"{'value': {'time': '+2014-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014,en,publication date,en,2014,en
935c54bed41fe68c1a6f913411a62e2a6b7c7911,Q99650831,Q99650831$D9158137-A599-415C-9F0B-9B632CAC624A,normal,P1031,string,"{'value': 'SI 2014 No. 3049', 'type': 'string'}",The A590 Trunk Road (Askham Roundabout to Dalton Roundabout and Laybys) (Temporary Prohibition and Restriction of Traffic) Order 2014,en,legal citation of this text,en,SI 2014 No. 3049,en
49eacce23590dda15f939645474a635759ec1e74,Q99685801,Q99685801$79B8A3EA-EB7A-4FD6-BFAA-051A7AD22BC8,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 7604686, 'id': 'Q7604686'}, 'type': 'wikibase-entityid'}",The Olympic Route Network Designation (Amendment) Order 2011,en,instance of,en,UK Statutory Instrument,en
49eacce23590dda15f939645474a635759ec1e74,Q99685801,Q99685801$461EB545-DEA3-4D72-A0A3-251B154CB8E1,normal,P1448,monolingualtext,"{'value': {'text': 'The Olympic Route Network Designation (Amendment) Order 2011', 'language': 'en'}, 'type': 'monolingualtext'}",The Olympic Route Network Designation (Amendment) Order 2011,en,official name,en,The Olympic Route Network Designation (Amendment) Order 2011,en
49eacce23590dda15f939645474a635759ec1e74,Q99685801,Q99685801$3D5C032A-C55C-4AF9-B2E8-9342E4F6C495,normal,P1001,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 145, 'id': 'Q145'}, 'type': 'wikibase-entityid'}",The Olympic Route Network Designation (Amendment) Order 2011,en,applies to jurisdiction,en,United Kingdom,en
49eacce23590dda15f939645474a635759ec1e74,Q99685801,Q99685801$7BC5FD0C-B2D1-4955-A73F-49797B4D6A52,normal,P577,time,"{'value': {'time': '+2011-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",The Olympic Route Network Designation (Amendment) Order 2011,en,publication date,en,2011,en
49eacce23590dda15f939645474a635759ec1e74,Q99685801,Q99685801$FDDBA906-6B83-42DE-B1AC-E4D69FA73A45,normal,P1031,string,"{'value': 'SI 2011 No. 1656', 'type': 'string'}",The Olympic Route Network Designation (Amendment) Order 2011,en,legal citation of this text,en,SI 2011 No. 1656,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$37387FFA-C288-4D2B-9CE0-BF21546FC395,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 5, 'id': 'Q5'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,instance of,en,human,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$E0239866-74B6-4306-BAB0-A2B17D7B4D98,normal,P569,time,"{'value': {'time': '+1917-08-03T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,date of birth,en,03/08/1917,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$1ECB36B8-C10F-46E4-AAD0-F60FF7C65382,normal,P570,time,"{'value': {'time': '+1944-04-27T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,date of death,en,27/04/1944,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$72B06096-B980-4B1F-88EC-62C58856352A,normal,P735,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 471788, 'id': 'Q471788'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,given name,en,Joseph,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$7c1af925-4c47-df0b-8199-4f80beaf0ec5,normal,P735,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 989320, 'id': 'Q989320'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,given name,en,Emil,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$FB959F14-6B53-464B-BE47-C2272F7E4290,normal,P27,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 43287, 'id': 'Q43287'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,country of citizenship,en,German Empire,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$FEBA7F3A-889A-4AA2-966C-1909AA413256,normal,P97,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1064520, 'id': 'Q1064520'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,noble title,en,Hereditary Prince,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$BE18FBA5-D02F-4ABC-901D-FC4AA31C7F45,normal,P19,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1393053, 'id': 'Q1393053'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,place of birth,en,Ottingen,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$d5f85fb9-49f3-4bc3-a553-16e271692fcf,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 18663901, 'id': 'Q18663901'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,manner of death,en,death in battle,en
a216d3dd910671f2fbdbb68dd36d26adb4770057,Q75775468,Q75775468$4ee22d76-45d2-f232-0ae8-7690dcbb5135,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 210392, 'id': 'Q210392'}, 'type': 'wikibase-entityid'}","Joseph Emil, Hereditary Prince of Oettingen-Spielberg",en,cause of death,en,killed in action,en
063b53a338b565d9538ac680cb33e4970f538aed,Q75435950,Q75435950$DF8855B4-EF30-414B-94A2-0E6D7A0AA440,normal,P569,time,"{'value': {'time': '+1986-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Alexander Jacques Rupert de Fayet de Montjoye,en,date of birth,en,1986,en
055180d586f4612f4412245a124ad670cf9926af,Q75339650,Q75339650$90E26A42-0316-4061-88DC-F5EA4970D1F1,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 75339648, 'id': 'Q75339648'}, 'type': 'wikibase-entityid'}",Charles Augustus Phillimore,en,spouse,en,Alice Campion,en
452141a2910022c8c4bf97fe0399f80437859405,Q75820988,Q75820988$F6C8E4FB-473A-4E60-93C6-5A967C4C5BE0,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 75820989, 'id': 'Q75820989'}, 'type': 'wikibase-entityid'}",Arthur Percival Dean,en,spouse,en,Jessie Margaret Gaunt,en
0d48107f491fb6c21b65a23a4b8e270829abd3ca,Q75315441,Q75315441$39148F59-1E4B-401E-9FEF-0A22B77E4DC5,normal,P569,time,"{'value': {'time': '+1931-12-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Mary Amicia Eyston,en,date of birth,en,24/12/1931,en
4ed4a19697579d3cf94f1433a02fb86e872885ec,Q75786340,Q75786340$E55A2A3A-3F1F-467F-B594-41CCD4D8CCA1,normal,P569,time,"{'value': {'time': '+1864-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Hugh L. Davis,en,date of birth,en,1864,en
e459b389bc0b63b43eae7cdfedd1fc943fcc456e,Q76070851,Q76070851$D64EF83D-D405-479D-89B6-E0C7F708B190,normal,P569,time,"{'value': {'time': '+1863-09-22T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Reginald Elibank Murray Margesson,en,date of birth,en,22/09/1863,en
f36a394c86bc81d2f5c63b0130b0bfa1ffda4cc4,Q69521123,Q69521123$13895249-125E-4B4A-A91F-D783652DF226,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 76252703, 'id': 'Q76252703'}, 'type': 'wikibase-entityid'}",Reinaldus Augustinus Theodorus Maria van Rijckevorsel,en,spouse,en,Jeanne Marie Pauline Germaine van Aefferden,en
f1716ad8b273772c3bdd99b991d1989f6812dabc,Q76136230,Q76136230$F94202D2-5F51-4A73-B6A0-FFEBC9DC18AF,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 76136231, 'id': 'Q76136231'}, 'type': 'wikibase-entityid'}",Veronica Mosley,en,spouse,en,Peter Hawker,en
d3439ee4758b096a394ccfd8408328f79de7c1ad,Q76137990,Q76137990$38EE89C3-63A2-40D6-8C10-A5CA0592FC1D,normal,P569,time,"{'value': {'time': '+1900-12-02T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Mary Ellen Lowe,en,date of birth,en,02/12/1900,en
d3439ee4758b096a394ccfd8408328f79de7c1ad,Q76137990,Q76137990$3BE7AEBB-3144-492D-86F2-3E71C4FD3A0D,normal,P570,time,"{'value': {'time': '+1996-12-02T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Mary Ellen Lowe,en,date of death,en,02/12/1996,en
ab00bdb961095c43f6658b15cecc40c3644bfc22,Q75881078,Q75881078$90C4DDB8-FAC6-4566-AF0C-0FB67AC36A56,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 75881075, 'id': 'Q75881075'}, 'type': 'wikibase-entityid'}",Mary Ann Barnard,en,spouse,en,Henry Irwin Cummins,en
1501467b94b4b06db2ef64b433b983fe6b081382,Q76230773,Q76230773$73A6F268-30EA-4B23-BF62-A248FADF7CD0,normal,P569,time,"{'value': {'time': '+1885-01-23T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Annie Eva Hackett,en,date of birth,en,23/01/1885,en
84df9db4189d9d359100930175bd594dbe2e46b0,Q56378906,Q56378906$D065B96A-253B-4336-98FA-4F3D2281FE88,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 75392592, 'id': 'Q75392592'}, 'type': 'wikibase-entityid'}",Manuel Sotomayor y Luna,en,spouse,en,Princess Maria Cristina of Bourbon-Two Sicilies,en
caa40aeb032f765464c7a4f5bc64278809604500,Q7298562,Q7298562$58af09ae-4e9d-381c-7919-ab3970aff53f,normal,P485,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 72941560, 'id': 'Q72941560'}, 'type': 'wikibase-entityid'}",Raymond Andrews,en,archives at,en,"Stuart A. Rose Manuscript, Archives, and Rare Book Library",en
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$6fd4147b-bd06-4f39-aada-b50e4fc794c2,normal,P217,string,"{'value': '69.9.2', 'type': 'string'}",Man in Green Cloak,en,inventory number,en,69.9.2,en
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$f2fb5327-c32c-4bd1-a218-b7abd950f5f2,normal,P195,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1816301, 'id': 'Q1816301'}, 'type': 'wikibase-entityid'}",Man in Green Cloak,en,collection,en,Seattle Art Museum,en
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$5d477e7b-c903-4b11-a5f4-c30ed451a3f0,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3305213, 'id': 'Q3305213'}, 'type': 'wikibase-entityid'}",Man in Green Cloak,en,instance of,en,painting,en
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$d91b5ff5-23ac-4ca5-8478-db2f95a78232,normal,P276,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1816301, 'id': 'Q1816301'}, 'type': 'wikibase-entityid'}",Man in Green Cloak,en,location,en,Seattle Art Museum,en
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$422a4964-c102-4f9c-bc1f-3dc77423deb7,normal,P571,time,"{'value': {'time': '+1741-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 6, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Man in Green Cloak,en,inception,en,2nd millenium,en
4700b12b991c2bf798d3ee862b96f5bfcb7d0e54,Q77993275,Q77993275$e11da54f-aeb5-410e-a4de-60f533090176,normal,P1476,monolingualtext,"{'value': {'text': 'Man in Green Cloak', 'language': 'en'}, 'type': 'monolingualtext'}",Man in Green Cloak,en,title,en,Man in Green Cloak,en
1f85db33341af26dfa836aabd3178f60258b3838,Q2982589,q2982589$4E748CF5-D45D-4052-9581-A172B10B116D,normal,P569,time,"{'value': {'time': '+1955-05-03T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Colin Deans,en,date of birth,en,03/05/1955,en
0427581cda67794db9cab34a1f91379a8004acbd,Q76051026,Q76051026$0ad99c6c-43fb-846f-5698-dcc435710ae1,normal,P570,time,"{'value': {'time': '+2001-00-00T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Noel Short,en,date of death,en,2001,en
16a66aca11e85b7510e266952d5a3f0f59ecd0db,Q5232969,Q5232969$5EB58910-14D2-489E-B54E-37BC709C9443,normal,P569,time,"{'value': {'time': '+1583-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",David Dickson,en,date of birth,en,1583,en
c7979b6682e7e0701e57657323a7cd9b38ae5ec1,Q78481,q78481$301A2329-16FE-4FB8-BDE2-1CF747B088C2,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 593644, 'id': 'Q593644'}, 'type': 'wikibase-entityid'}",Richard Adolf Zsigmondy,en,occupation,en,chemist,en
9f857a66ce2b01653b1a3a0a29c422bda43054ab,Q56085697,Q56085697$883a40e7-4f6b-1105-cfc5-6a1599e324e2,normal,P97,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3519259, 'id': 'Q3519259'}, 'type': 'wikibase-entityid'}",H. J. Grabowski,en,noble title,en,count,en
120b3f07644672a6745ebc6b7f126ed9b0bdc331,Q16059323,Q16059323$CD56D80A-61D0-4DB7-AC74-FB177A6A74D5,normal,P570,time,"{'value': {'time': '+1917-01-30T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Henry Coey Kane,en,date of death,en,30/01/1917,en
a276dccde68fef6773ad0624d9eff44b990eb88c,Q39036991,Q39036991$49885BC2-79FF-41B9-BBD9-D0C4879A695A,normal,P674,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1140524, 'id': 'Q1140524'}, 'type': 'wikibase-entityid'}",Magma Diver,en,characters,en,Rei Ayanami,en
69e671841eefc3a9ae1e244a3ec3abd2c015609f,Q20733066,Q20733066$C680B354-0E8D-489C-B4C3-02558D03CD7B,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 49757, 'id': 'Q49757'}, 'type': 'wikibase-entityid'}",George Humphreys,en,occupation,en,poet,en
b60ce640d964f09af645449653ba289bd9b1ff7e,Q92209606,Q92209606$ecb4615e-4299-bda1-0ec2-fc54c40e6f57,normal,P108,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 131626, 'id': 'Q131626'}, 'type': 'wikibase-entityid'}",Mary W. Ballard,en,employer,en,Smithsonian Institution,en
1fbf9fa2a902d55b1d6ca2c50c1cc7f96cec1b83,Q20733549,Q20733549$F166890C-0443-40AA-9D4F-600FD1260414,normal,P570,time,"{'value': {'time': '+1834-08-03T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",John Lloyd,en,date of death,en,03/08/1834,en
a950706f2cc0f4cb5c30d09a4b22a81625b120c4,Q4795058,Q4795058$ED1E176D-8BDD-48C3-8928-90AB54652489,normal,P569,time,"{'value': {'time': '+1926-12-30T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Arnold Gamson,en,date of birth,en,30/12/1926,en
48b94bf95f53fface288d27c0d059bcf059e2144,Q6779290,Q6779290$1714B61A-AC65-4F5D-AEBF-88F52683260A,normal,P569,time,"{'value': {'time': '+1896-08-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Mary Daly,en,date of birth,en,24/08/1896,en
573d5c8275f28f65a3dffa84d5f38635b829fe66,Q24087926,Q24087926$A279E382-9112-40E6-9170-4A3BA244A3DC,normal,P570,time,"{'value': {'time': '+1945-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Claude Charles Dawson,en,date of death,en,1945,en
3422ebaa649c80ebcfd745aa22dd9266301fa947,Q21536408,Q21536408$7D24B69E-7502-4A50-871F-8655157F8CD9,normal,P570,time,"{'value': {'time': '+1984-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Charles St John Mulholland,en,date of death,en,1984,en
4cc4fb1d61ff0b5fdb9217c81c25e68bfae81574,Q24239533,Q24239533$8133EF86-4CA3-46D5-B388-E60651102D00,normal,P569,time,"{'value': {'time': '+1865-12-05T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",David Thompson,en,date of birth,en,05/12/1865,en
b8ed1e2d7c5e6bc1506b7dab4a02c1b3bfb22e66,Q21535249,Q21535249$4319F839-7ECF-4060-A5FB-3C610B214E51,normal,P570,time,"{'value': {'time': '+1825-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",John Bowman,en,date of death,en,1825,en
0fcdcff2ab3d18416aaffc96245f4ce579b982fa,Q24218377,Q24218377$DDC35299-6453-4BE2-BAC1-30E2D4603AA5,normal,P570,time,"{'value': {'time': '+1906-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",George Lansell,en,date of death,en,1906,en
123461566bad804dd23487848345c33df2db5c8e,Q24218404,Q24218404$B1E4082B-71F6-4200-A66D-6206BC7E269C,normal,P570,time,"{'value': {'time': '+1977-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Rachel Grieve,en,date of death,en,1977,en
